GO.ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0042273	ribosomal large subunit biogenesis	71	-0.590013140665285	-2.5359940350394	1.09656676609185e-08	6.19669879518506e-05	5.72061567658024e-05	4539	tags=87%, list=32%, signal=59%	67025/18148/19896/68193/67115/448850/66489/269261/268449/19989/67459/66229/70285/207932/11837/94061/19941/19988/20826/27176/57808/224619/67671/68077/27367/57741/76130/75619/52521/66409/71986/66942/110109/74035/100503670/57750/16418/225215/66164/67949/110954/56095/234549/64934/235036/28126/69237/69072/59014/67920/66448/67832/107071/68083/12181/100019/231452/52530/67239/67223/69902/217011
GO:0051928	positive regulation of calcium ion transport	101	0.675897752975232	1.63540126633765	1.21436418016931e-07	0.000236228978015546	0.000218079858254253	1995	tags=43%, list=14%, signal=37%	12504/232801/11554/56746/107589/118454/109676/20191/12335/14065/71111/12293/69047/11517/12322/12478/20304/18591/20312/13617/12298/238276/20315/76757/14062/18787/11555/12297/69810/12766/22063/12296/23796/59091/223864/12061/18823/76854/68312/20840/15114/22065/18596
GO:0007423	sensory organ development	408	0.55195996357118	1.37462928676137	1.25409119456138e-07	0.000236228978015546	0.000218079858254253	2282	tags=33%, list=16%, signal=29%	14180/229791/14221/19434/19126/14182/13649/14234/12962/54352/12156/108013/238021/14238/19274/244152/14462/270120/71461/16535/16000/19242/110789/230824/17150/16918/80837/76365/234267/73660/19888/17364/14107/22160/11668/16779/68588/330222/22418/17536/12577/12879/26563/22431/74023/270190/234740/20204/18591/73230/13078/270893/17910/58998/12628/14633/17537/242509/64075/12837/98733/77579/21385/17701/20682/11826/11481/23965/269831/19130/14461/56847/18595/109205/12831/233651/29817/50769/18091/224796/16324/100503041/442801/11423/29819/19378/21407/15451/329628/14686/320398/21393/236266/12832/21417/259172/235312/12826/17920/21808/18933/23967/20378/53885/70673/16206/50530/329941/14709/14184/50524/17300/54670/13836/21916/15312/13838/57265/16476/18596/218772/54485/24063/12260/17173/12161/231214/21813/12159/27078/18516/14368/76260/235435/15205
GO:0043270	positive regulation of ion transport	232	0.594088413339492	1.4705645647713	4.38490050845228e-07	0.000569792533998664	0.000526016224142421	2556	tags=37%, list=18%, signal=31%	232333/12504/232801/11554/56746/107589/118454/109676/20191/12335/77574/11689/14065/11838/16535/53416/16533/11735/19091/71111/12293/69047/11517/54393/12322/12478/241528/65962/69908/18779/20304/11932/18591/11472/14428/20910/20312/20266/13405/13617/12298/238276/20315/268860/76757/14062/18670/18787/11555/98256/12297/69810/57816/50769/18091/12766/56188/22063/12296/23796/235281/59091/54140/223864/58234/12061/18823/76854/68312/20840/215748/15114/22065/18596/68943/12159/20496/20608/70839/229715/19739/18439/12389/14199/80906/12288
GO:0043062	extracellular structure organization	238	0.58777061746549	1.45491210402463	5.57687885057529e-07	0.000569792533998664	0.000526016224142421	2674	tags=45%, list=19%, signal=37%	17228/14234/16007/17389/66548/30806/14089/237759/14238/11785/12817/237360/12818/18858/26561/107581/16779/320712/12842/373864/22431/20356/56429/14114/13078/12843/20319/64075/12837/14219/50706/208177/16948/69675/17392/20682/407800/23876/64074/23948/330119/14758/14230/246228/77739/11803/12406/11568/16949/14115/18214/17022/14086/13717/12825/18595/66180/12831/216725/16777/12827/11504/94352/234356/21407/15451/12841/268780/14083/74025/77794/12832/12826/53867/21808/23794/101401/329941/17880/17388/240913/12830/17300/240725/18073/219151/17390/13805/15117/12819/15530/170441/71893/23871/81877/58859/12823/21926/17386/12389/382864/83560/69538/12845/58994/12587/12822/22370
GO:0030198	extracellular matrix organization	237	0.586893962732572	1.4528127080792	6.08772847612012e-07	0.000569792533998664	0.000526016224142421	2674	tags=45%, list=19%, signal=37%	17228/14234/16007/17389/66548/30806/14089/237759/14238/11785/12817/237360/12818/18858/26561/107581/16779/320712/12842/373864/22431/20356/56429/14114/13078/12843/20319/64075/12837/14219/50706/208177/16948/69675/17392/20682/407800/23876/64074/23948/330119/14758/14230/246228/77739/11803/12406/11568/16949/14115/18214/17022/14086/13717/12825/18595/66180/12831/216725/16777/12827/11504/94352/234356/21407/15451/12841/268780/14083/74025/77794/12832/12826/53867/21808/23794/101401/329941/17880/17388/240913/12830/17300/240725/18073/219151/17390/13805/15117/12819/15530/170441/71893/23871/81877/58859/12823/21926/17386/12389/382864/69538/12845/58994/12587/12822/22370
GO:0043269	regulation of ion transport	497	0.534897189582511	1.33529095356814	7.62028100848861e-07	0.000569792533998664	0.000526016224142421	2457	tags=31%, list=18%, signal=27%	16524/232333/12504/232801/110058/319734/11554/56746/20981/11936/107589/14182/54525/16532/104158/269109/118454/109676/20191/16513/16516/12335/77574/11689/14065/12286/11838/16535/16000/114774/53416/14166/16533/216856/11735/19091/71111/12293/69047/11517/54393/12322/12478/241528/16517/14681/22160/65962/69908/18779/20304/80708/11932/18591/22041/11472/14428/20910/14664/212933/20312/17178/20266/13405/19736/13617/12298/18750/15168/238276/14758/13400/20315/213573/268860/20618/76757/211482/14062/329152/18670/18787/11555/98256/12297/69810/57816/50769/18091/59095/224796/18627/56843/12354/12766/56188/18127/26557/22063/57814/12296/18821/12391/18049/23796/235281/16493/21808/23967/18390/59091/19700/54140/223864/12373/58234/98660/12061/69454/76856/16170/16189/18823/76854/17999/68312/18760/20840/72401/215748/15114/16506/22065/18596/68943/53420/12159/26903/20496/17260/20608/74166/75785/15205/16500/70839/229715/55925/19739/18439/15166/229521/21926/15216/12389/14199
GO:0030490	maturation of SSU-rRNA	49	-0.604375100354816	-2.22109929731819	8.06643120153833e-07	0.000569792533998664	0.000526016224142421	4899	tags=88%, list=35%, signal=57%	208144/65961/117599/67045/67994/53414/66481/30946/224823/59028/68327/20116/78651/78581/20826/66467/68979/13871/68966/213773/108707/57315/269470/66878/20085/20055/213895/67619/67222/59014/20044/216987/71340/73736/67842/223499/104662/215194/98956/110816/21771/217431/217995
GO:1904427	positive regulation of calcium ion transmembrane transport	64	0.712831305032564	1.68641000335562	1.15648126617758e-06	0.000682444220871012	0.000630013050067848	2122	tags=48%, list=15%, signal=41%	11554/56746/118454/109676/20191/12335/14065/71111/12293/12478/20312/13617/12298/76757/14062/11555/12297/69810/12766/22063/12296/23796/59091/223864/12061/18823/76854/68312/20840/15114/12159
GO:0034767	positive regulation of ion transmembrane transport	132	0.638472557655477	1.56074254171716	1.2076521339073e-06	0.000682444220871012	0.000630013050067848	2556	tags=42%, list=18%, signal=34%	11554/56746/118454/109676/20191/12335/77574/11689/14065/11838/16535/53416/16533/11735/19091/71111/12293/12478/241528/65962/11932/11472/14428/20312/13405/13617/12298/76757/14062/11555/12297/69810/57816/12766/56188/22063/12296/23796/59091/223864/58234/12061/18823/76854/68312/20840/215748/15114/68943/12159/229715/19739/18439/80906/12288
