GO.ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0001525	angiogenesis	459	0.536950441757334	1.87466155307867	1e-10	8.18142857142857e-08	6.48270676691729e-08	1771	tags=30%, list=13%, signal=27%	21825/14268/11501/22339/11489/13874/12822/20319/76905/11600/319909/11601/20698/14219/14472/231532/121021/19242/105450/12837/54485/14257/57875/19225/18131/16878/18211/26360/84004/66214/269831/20692/101401/14205/26903/94352/18596/13642/20672/21687/12389/20563/329941/30878/66864/57342/74144/68545/12562/13846/14066/21846/12771/14766/108961/68792/16175/20671/58223/14254/16854/12741/18746/13078/18132/12509/319197/20296/12772/18655/14234/19263/16542/17286/14461/12189/12306/270190/223864/16402/15251/13614/83964/69903/100952/242705/14463/57246/18127/18613/18760/15901/52679/14465/12266/14164/15368/26427/12490/16411/21872/20356/13836/13636/17242/16952/93840/240185/13819/17300/12554/67122/72324/75723/381823/73181/18595/74769/18187/12826/14172/18710/107702/15945/16790/19223/83921/11535/19274/12819/11421/16414/18654/13617/16410/109901
GO:0002009	morphogenesis of an epithelium	424	0.521796654696581	1.81393852434104	1e-10	8.18142857142857e-08	6.48270676691729e-08	2022	tags=27%, list=14%, signal=24%	68588/22339/14726/17295/27428/71436/12550/16774/21817/20732/13841/20319/21923/11600/12305/20613/17387/14472/22337/269152/231532/20378/14609/21676/54485/16878/71461/76365/20377/12831/14107/13642/14634/21687/19378/208177/13800/20563/239337/11839/16011/93960/20671/22160/14254/16449/12391/14362/18132/59036/13039/14234/20682/20460/16542/58234/15251/13614/69697/50884/69903/17381/103889/12808/14463/21385/56753/57246/105278/14184/21407/14365/72080/17313/14164/22601/16411/20356/22420/19197/13836/17242/270685/12505/16450/15213/93840/14048/22417/67122/21386/20677/73181/16776/18595/12826/15945/12349/21853/11535/108156/18654/13617/13123/11668/12977/22418/18208/57265/22158/56847/240725/15194/106042
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	487	0.505577510102227	1.76738198598108	1e-10	8.18142857142857e-08	6.48270676691729e-08	1550	tags=23%, list=11%, signal=21%	16948/14068/21825/22339/19268/232431/13874/17295/13644/71436/211323/53972/214425/13841/330119/11600/12305/11601/14219/18795/12842/83767/121021/12927/12830/105450/14257/213053/18211/269831/14205/14191/18793/109700/17974/18596/13642/29815/399558/21687/239337/24066/30878/11839/64817/22174/66864/16011/20617/13846/14066/93692/21846/71785/14254/14733/14783/16012/12509/18791/20296/14234/50915/20682/231876/16542/19222/270190/15251/20419/100952/76854/80752/396184/12393/17984/18049/74055/14184/76884/18760/216233/14164/17999/26427/14366/74747/16009/13836/13636/240185/237542/17300/20661/12554/30953/23921/234593/22417/16590/108699/217344/73181/20660/18595/18187/12826/14172/18710/16765/19882/13009
GO:0030198	extracellular matrix organization	236	0.620480524555932	2.09830999640613	1e-10	8.18142857142857e-08	6.48270676691729e-08	1671	tags=36%, list=12%, signal=32%	16948/14268/14726/15117/12822/20732/17394/30806/20319/12832/330119/17389/234911/12305/14219/12817/12825/17387/12842/50706/12843/216725/12830/12406/12837/219151/240913/234356/66214/17880/101401/241327/12831/16949/94352/17392/399558/208177/320078/77739/12389/14115/329941/239337/17384/58223/16854/69675/13078/14230/170441/67896/14234/20682/12306/26561/17381/100952/13717/11787/21407/268780/11568/50527/21960/26427/18073/17022/20356/14758/16777/246228/17300/319742/14114/237759/18595/12826/52076/23948/12815/240047/17388/12819
GO:0031589	cell-substrate adhesion	291	0.569068070092924	1.94551296895721	1e-10	8.18142857142857e-08	6.48270676691729e-08	2327	tags=35%, list=17%, signal=30%	20750/21825/14268/11501/22339/14726/231830/15117/15404/11600/14538/12305/11601/14219/12817/12825/17387/12842/50706/11687/12927/19242/12837/101401/56349/20377/109700/68813/21687/30963/208177/14115/381293/239337/22174/57342/56320/16449/67896/13043/16542/270190/16402/69697/109711/83964/17381/100952/56753/18613/268780/16421/11932/225341/14366/18073/12490/319480/14758/13636/17242/16777/218952/16403/12554/22417/57278/14114/16776/74769/17130/16414/13405/19272/16410/107351/223272/68732/11502/12977/64099/12261/226519/16408/18453/20411/53867/22370/105298/320712/16971/12317/12587/13845/18792/231858/69538/60595/11854/29875/72007
GO:0043062	extracellular structure organization	237	0.619296572022594	2.09242143184636	1e-10	8.18142857142857e-08	6.48270676691729e-08	1671	tags=35%, list=12%, signal=32%	16948/14268/14726/15117/12822/20732/17394/30806/20319/12832/330119/17389/234911/12305/14219/12817/12825/17387/12842/50706/12843/216725/12830/12406/12837/219151/240913/234356/66214/17880/101401/241327/12831/16949/94352/17392/399558/208177/320078/77739/12389/14115/329941/239337/17384/58223/16854/69675/13078/14230/170441/67896/14234/20682/12306/26561/17381/100952/13717/11787/21407/268780/11568/50527/21960/26427/18073/17022/20356/14758/16777/246228/17300/319742/14114/237759/18595/12826/52076/23948/12815/240047/17388/12819
GO:0048729	tissue morphogenesis	499	0.525175559825954	1.8405341480974	1e-10	8.18142857142857e-08	6.48270676691729e-08	2060	tags=28%, list=15%, signal=24%	16323/11501/68588/22339/14726/17295/27428/71436/12550/16774/21817/20732/13841/20319/21923/11600/12305/20613/140781/12825/17387/14472/22337/269152/241431/231532/20378/14609/21676/54485/67451/16878/71461/107765/76365/20377/12831/14107/13642/14634/21687/19378/208177/13800/20563/239337/11839/16011/20855/93960/20671/22160/14254/16449/12391/14362/18132/59036/13039/14234/20682/20460/16542/58234/15251/13614/69697/50884/20429/69903/17381/103889/12808/14463/50493/21385/56753/57246/105278/18127/14184/21407/14365/109620/72080/17313/14164/22601/16411/20356/22420/19197/13836/17242/270685/12505/16450/15213/93840/17131/77446/14048/17300/22417/67122/21386/20677/73181/16776/18595/18187/12826/15945/12349/21853/11535/17701/108156/18124/18654/13617/13123/17246/11668/12977/22418/18208/17180/57265/21924/22158/56847/240725/15194/106042/56198/14537/15229
GO:0071363	cellular response to growth factor stimulus	468	0.494141244760585	1.72340872934531	9.11135491996872e-10	6.52259120333261e-07	5.16829619210331e-07	1857	tags=24%, list=13%, signal=21%	16948/21825/22339/19268/15117/71436/214425/20319/76905/330119/11600/14538/20698/14219/12825/83767/12843/12927/105450/242316/54485/434215/14257/18211/58250/269831/20692/14205/107765/20377/14118/18596/399558/21687/14314/12389/20257/20563/239337/24066/30878/12562/235505/66695/71785/14254/14733/14783/12741/56320/12391/14362/12509/14562/170441/20296/20682/231876/16542/83554/15251/20419/100952/80752/396184/12393/14463/17984/18127/18049/14184/76884/18760/15901/14465/14164/17999/26427/14366/74747/12161/16952/12505/218952/240185/17131/18550/17300/20661/22417/21809/56213/20660/18595/18187/26397/20678/14172/17130/18205/17701/12579/14828/13405/23886/18654/78558/19272/11502/66650/22418/268977
GO:0070848	response to growth factor	480	0.488267028546228	1.70476274493275	2.6780984775255e-09	1.70416333119873e-06	1.35032544287865e-06	1857	tags=24%, list=13%, signal=21%	16948/21825/22339/19268/15117/71436/214425/20319/76905/330119/11600/14538/20698/14219/12825/83767/12843/12927/105450/242316/54485/434215/14257/18211/58250/269831/20692/14205/107765/20377/14118/18596/399558/21687/14314/12389/20257/20563/239337/24066/30878/12562/235505/66695/71785/14254/14733/14783/12741/56320/12391/14362/12509/14562/170441/20296/20682/231876/16542/83554/15251/20419/100952/80752/396184/12393/14463/17984/18127/18049/14184/76884/18760/15901/14465/14164/17999/26427/14366/74747/13836/12161/16952/12505/218952/240185/17131/18550/17300/20661/22417/21809/56213/20660/18595/18187/26397/20678/14172/17130/18205/17701/12579/14828/13405/23886/18654/78558/19272/11502/66650/22418/268977
GO:0001501	skeletal system development	364	0.506769041090917	1.74929135648798	5.12610840251663e-09	2.93572228212128e-06	2.32617403402623e-06	2000	tags=27%, list=14%, signal=24%	16948/21825/22339/15117/97086/15404/13003/20319/12832/15394/17389/20613/22402/14219/12817/17387/12842/22337/18162/12843/330790/20378/14609/12406/242316/13038/213053/58250/234356/20692/73121/14191/23972/20377/14118/18933/94352/18596/14634/239337/20855/22160/16854/14562/18984/170441/20204/14234/20682/16542/12306/15251/13614/11647/20429/103889/80752/12393/105278/14184/21407/237928/19228/18028/17313/107823/230103/13836/17242/270685/12161/16450/17131/14048/17300/30953/21809/16590/21386/20677/18595/20678/14172/76566/52076/69480/12815/17701/66175/233781/20190/242585/22418/20354/17180/11433/22158/240725/12153
